,지역(1),지역(2),세대,총전입,총전출,순이동,시도내이동-시군구내,시도내이동-시군구간 전입,시도내이동-시군구간 전출,시도간전입,시도간전출,연도
1127,서울특별시,서초구,노년층,8188.0,10334.0,-2146.0,2488.0,3330.0,3786.0,2370.0,4060.0,2015
1128,서울특별시,서초구,노년층,7755.0,9115.0,-1360.0,2074.0,3206.0,3384.0,2475.0,3657.0,2016
1129,서울특별시,서초구,노년층,7669.0,9783.0,-2114.0,2403.0,2937.0,3683.0,2329.0,3697.0,2017
1130,서울특별시,서초구,노년층,9176.0,12056.0,-2880.0,3286.0,3283.0,4502.0,2607.0,4268.0,2018
1131,서울특별시,서초구,노년층,7313.0,8825.0,-1512.0,2010.0,2677.0,3477.0,2626.0,3338.0,2019
1132,서울특별시,서초구,노년층,9089.0,10959.0,-1870.0,2570.0,3419.0,4250.0,3100.0,4139.0,2020
1133,서울특별시,서초구,중장년층,30293.0,30864.0,-571.0,7900.0,13646.0,12230.0,8747.0,10734.0,2010
1134,서울특별시,서초구,중장년층,29781.0,31581.0,-1800.0,8363.0,13426.0,13111.0,7992.0,10107.0,2011
1135,서울특별시,서초구,중장년층,27027.0,28361.0,-1334.0,7401.0,12287.0,11681.0,7339.0,9279.0,2012
1136,서울특별시,서초구,중장년층,30510.0,29709.0,801.0,8646.0,14192.0,12128.0,7672.0,8935.0,2013
1137,서울특별시,서초구,중장년층,30167.0,28702.0,1465.0,8403.0,13982.0,11650.0,7782.0,8649.0,2014
1138,서울특별시,서초구,중장년층,29203.0,32429.0,-3226.0,9349.0,12845.0,13500.0,7009.0,9580.0,2015
1139,서울특별시,서초구,중장년층,27529.0,29164.0,-1635.0,8107.0,12272.0,11701.0,7150.0,9356.0,2016
1140,서울특별시,서초구,중장년층,26519.0,30491.0,-3972.0,8468.0,11210.0,12873.0,6841.0,9150.0,2017
1141,서울특별시,서초구,중장년층,29153.0,33391.0,-4238.0,10305.0,11911.0,13635.0,6937.0,9451.0,2018
1142,서울특별시,서초구,중장년층,23927.0,26839.0,-2912.0,6792.0,10499.0,11609.0,6636.0,8438.0,2019
1143,서울특별시,서초구,중장년층,27367.0,30411.0,-3044.0,8228.0,12008.0,13244.0,7131.0,8939.0,2020
1144,서울특별시,서초구,청년층,25816.0,25949.0,-133.0,4993.0,11517.0,11431.0,9306.0,9525.0,2010
1145,서울특별시,서초구,청년층,24907.0,25979.0,-1072.0,5122.0,11060.0,11800.0,8725.0,9057.0,2011
1146,서울특별시,서초구,청년층,23709.0,23464.0,245.0,4337.0,10731.0,10742.0,8641.0,8385.0,2012
1147,서울특별시,서초구,청년층,24486.0,23305.0,1181.0,4923.0,11367.0,10549.0,8196.0,7833.0,2013
1148,서울특별시,서초구,청년층,24462.0,22922.0,1540.0,4825.0,11135.0,10194.0,8502.0,7903.0,2014
1149,서울특별시,서초구,청년층,23801.0,24385.0,-584.0,5177.0,10421.0,11012.0,8203.0,8196.0,2015
1150,서울특별시,서초구,청년층,22196.0,22034.0,162.0,4126.0,9973.0,9868.0,8097.0,8040.0,2016
1151,서울특별시,서초구,청년층,21676.0,22416.0,-740.0,4383.0,9107.0,10455.0,8186.0,7578.0,2017
1152,서울특별시,서초구,청년층,22634.0,23602.0,-968.0,4881.0,9611.0,11294.0,8142.0,7427.0,2018
1153,서울특별시,서초구,청년층,20736.0,20425.0,311.0,3582.0,8813.0,10033.0,8341.0,6810.0,2019
1154,서울특별시,서초구,청년층,22303.0,23915.0,-1612.0,4222.0,9637.0,12082.0,8444.0,7611.0,2020
1155,경기도,성남시,노년층,15464.0,15803.0,-339.0,6498.0,3418.0,4526.0,5548.0,4779.0,2010
1156,경기도,성남시,노년층,15015.0,15886.0,-871.0,6273.0,3245.0,4585.0,5497.0,5028.0,2011
1157,경기도,성남시,노년층,13834.0,14660.0,-826.0,6011.0,2947.0,4249.0,4876.0,4400.0,2012
1158,경기도,성남시,노년층,15463.0,15829.0,-366.0,6916.0,3369.0,4374.0,5178.0,4539.0,2013
1159,경기도,성남시,노년층,15125.0,16240.0,-1115.0,6838.0,3323.0,4607.0,4964.0,4795.0,2014
1160,경기도,성남시,노년층,16472.0,17220.0,-748.0,7269.0,3524.0,5171.0,5679.0,4780.0,2015
1161,경기도,성남시,노년층,20195.0,20925.0,-730.0,10361.0,3607.0,5741.0,6227.0,4823.0,2016
1162,경기도,성남시,노년층,19494.0,21244.0,-1750.0,10206.0,3552.0,6051.0,5736.0,4987.0,2017
1163,경기도,성남시,노년층,16780.0,18738.0,-1958.0,7599.0,3549.0,6500.0,5632.0,4639.0,2018
1164,경기도,성남시,노년층,15200.0,17481.0,-2281.0,7111.0,3434.0,5603.0,4655.0,4767.0,2019
1165,경기도,성남시,노년층,19899.0,21858.0,-1959.0,9557.0,4321.0,6904.0,6021.0,5397.0,2020
1166,경기도,성남시,중장년층,67893.0,68624.0,-731.0,32287.0,14724.0,18313.0,20882.0,18024.0,2010
1167,경기도,성남시,중장년층,63960.0,67881.0,-3921.0,31369.0,13377.0,18448.0,19214.0,18064.0,2011
1168,경기도,성남시,중장년층,57302.0,61422.0,-4120.0,27792.0,11888.0,17302.0,17622.0,16328.0,2012
1169,경기도,성남시,중장년층,60879.0,64709.0,-3830.0,30943.0,12763.0,17443.0,17173.0,16323.0,2013
1170,경기도,성남시,중장년층,56358.0,62092.0,-5734.0,27998.0,12319.0,17390.0,16041.0,16704.0,2014
1171,경기도,성남시,중장년층,58771.0,64232.0,-5461.0,28838.0,12441.0,18828.0,17492.0,16566.0,2015
1172,경기도,성남시,중장년층,68586.0,71148.0,-2562.0,34985.0,13803.0,19809.0,19798.0,16354.0,2016
1173,경기도,성남시,중장년층,61365.0,67287.0,-5922.0,31507.0,12365.0,19793.0,17493.0,15987.0,2017
1174,경기도,성남시,중장년층,52549.0,60419.0,-7870.0,25074.0,11597.0,20994.0,15878.0,14351.0,2018
1175,경기도,성남시,중장년층,47418.0,54637.0,-7219.0,22270.0,11394.0,18221.0,13754.0,14146.0,2019
1176,경기도,성남시,중장년층,57575.0,60686.0,-3111.0,27594.0,13779.0,18442.0,16202.0,14650.0,2020
1177,경기도,성남시,청년층,58694.0,57609.0,1085.0,23462.0,11187.0,15858.0,24045.0,18289.0,2010
1178,경기도,성남시,청년층,55379.0,55520.0,-141.0,22183.0,10932.0,15684.0,22264.0,17653.0,2011
1179,경기도,성남시,청년층,52042.0,51338.0,704.0,20084.0,10439.0,14975.0,21519.0,16279.0,2012
1180,경기도,성남시,청년층,52572.0,51442.0,1130.0,21183.0,10767.0,14746.0,20622.0,15513.0,2013
1181,경기도,성남시,청년층,49671.0,49983.0,-312.0,19494.0,10522.0,14140.0,19655.0,16349.0,2014
1182,경기도,성남시,청년층,49811.0,49814.0,-3.0,18986.0,10318.0,15055.0,20507.0,15773.0,2015
1183,경기도,성남시,청년층,53454.0,52107.0,1347.0,22098.0,10199.0,14944.0,21157.0,15065.0,2016
1184,경기도,성남시,청년층,49145.0,50290.0,-1145.0,20771.0,9787.0,14383.0,18587.0,15136.0,2017
1185,경기도,성남시,청년층,44926.0,46949.0,-2023.0,17387.0,9601.0,15216.0,17938.0,14346.0,2018
1186,경기도,성남시,청년층,43563.0,44898.0,-1335.0,16715.0,9658.0,13991.0,17190.0,14192.0,2019
1187,경기도,성남시,청년층,51192.0,49578.0,1614.0,19977.0,11824.0,14719.0,19391.0,14882.0,2020
1188,서울특별시,성동구,노년층,4022.0,4851.0,-829.0,959.0,1733.0,2046.0,1330.0,1846.0,2010
1189,서울특별시,성동구,노년층,4234.0,5778.0,-1544.0,1375.0,1690.0,2527.0,1169.0,1876.0,2011
1190,서울특별시,성동구,노년층,4386.0,5547.0,-1161.0,1509.0,1734.0,2226.0,1143.0,1812.0,2012
1191,서울특별시,성동구,노년층,4061.0,4881.0,-820.0,1126.0,1787.0,1989.0,1148.0,1766.0,2013
1192,서울특별시,성동구,노년층,4618.0,5664.0,-1046.0,1390.0,2055.0,2415.0,1173.0,1859.0,2014
1193,서울특별시,성동구,노년층,4921.0,5468.0,-547.0,1298.0,2395.0,2249.0,1228.0,1921.0,2015
1194,서울특별시,성동구,노년층,4927.0,5534.0,-607.0,1310.0,2385.0,2208.0,1232.0,2016.0,2016
1195,서울특별시,성동구,노년층,5286.0,5555.0,-269.0,1281.0,2633.0,2249.0,1372.0,2025.0,2017
1196,서울특별시,성동구,노년층,5616.0,6177.0,-561.0,1535.0,2606.0,2575.0,1475.0,2067.0,2018
1197,서울특별시,성동구,노년층,4055.0,6002.0,-1947.0,1079.0,1718.0,2867.0,1258.0,2056.0,2019
1198,서울특별시,성동구,노년층,5048.0,6846.0,-1798.0,1447.0,2157.0,2952.0,1444.0,2447.0,2020
1199,서울특별시,성동구,중장년층,16577.0,19591.0,-3014.0,4319.0,7981.0,9409.0,4277.0,5863.0,2010
1200,서울특별시,성동구,중장년층,16945.0,21457.0,-4512.0,5236.0,7653.0,10294.0,4056.0,5927.0,2011
1201,서울특별시,성동구,중장년층,17168.0,19096.0,-1928.0,5146.0,7911.0,8525.0,4111.0,5425.0,2012
1202,서울특별시,성동구,중장년층,16481.0,17925.0,-1444.0,4565.0,7937.0,8201.0,3979.0,5159.0,2013
1203,서울특별시,성동구,중장년층,17104.0,19551.0,-2447.0,4980.0,8284.0,9058.0,3840.0,5513.0,2014
1204,서울특별시,성동구,중장년층,17900.0,19179.0,-1279.0,4911.0,9084.0,8690.0,3905.0,5578.0,2015
1205,서울특별시,성동구,중장년층,17754.0,18212.0,-458.0,4657.0,9116.0,7992.0,3981.0,5563.0,2016
1206,서울특별시,성동구,중장년층,18752.0,17988.0,764.0,4659.0,9725.0,8129.0,4368.0,5200.0,2017
1207,서울특별시,성동구,중장년층,18891.0,19005.0,-114.0,5128.0,9471.0,8458.0,4292.0,5419.0,2018
1208,서울특별시,성동구,중장년층,13757.0,18423.0,-4666.0,3508.0,6691.0,9513.0,3558.0,5402.0,2019
1209,서울특별시,성동구,중장년층,15728.0,20019.0,-4291.0,4127.0,7785.0,10328.0,3816.0,5564.0,2020
1210,서울특별시,성동구,청년층,17505.0,18033.0,-528.0,2937.0,8220.0,8631.0,6348.0,6465.0,2010
1211,서울특별시,성동구,청년층,16968.0,18515.0,-1547.0,3364.0,7622.0,9144.0,5982.0,6007.0,2011
1212,서울특별시,성동구,청년층,18048.0,16671.0,1377.0,3231.0,8378.0,7753.0,6439.0,5687.0,2012
1213,서울특별시,성동구,청년층,16933.0,15905.0,1028.0,2991.0,7921.0,7460.0,6021.0,5454.0,2013
1214,서울특별시,성동구,청년층,17088.0,17009.0,79.0,3240.0,7884.0,8159.0,5964.0,5610.0,2014
1215,서울특별시,성동구,청년층,17526.0,16200.0,1326.0,3180.0,8383.0,7562.0,5963.0,5458.0,2015
1216,서울특별시,성동구,청년층,17485.0,15554.0,1931.0,2955.0,8414.0,7172.0,6116.0,5427.0,2016
1217,서울특별시,성동구,청년층,19037.0,15356.0,3681.0,3036.0,9340.0,7261.0,6661.0,5059.0,2017
1218,서울특별시,성동구,청년층,19514.0,16284.0,3230.0,3162.0,9199.0,7822.0,7153.0,5300.0,2018
1219,서울특별시,성동구,청년층,16653.0,16718.0,-65.0,2588.0,7354.0,8728.0,6711.0,5402.0,2019
1220,서울특별시,성동구,청년층,18564.0,18633.0,-69.0,2942.0,8672.0,9731.0,6950.0,5960.0,2020
1221,서울특별시,성북구,노년층,7590.0,7897.0,-307.0,2229.0,3280.0,2981.0,2081.0,2687.0,2010
1222,서울특별시,성북구,노년층,6569.0,7716.0,-1147.0,1967.0,2791.0,2979.0,1811.0,2770.0,2011
1223,서울특별시,성북구,노년층,6228.0,7349.0,-1121.0,1939.0,2586.0,2765.0,1703.0,2645.0,2012
1224,서울특별시,성북구,노년층,6218.0,7508.0,-1290.0,1896.0,2528.0,2915.0,1794.0,2697.0,2013
1225,서울특별시,성북구,노년층,6709.0,8820.0,-2111.0,2378.0,2556.0,3553.0,1775.0,2889.0,2014
1226,서울특별시,성북구,노년층,7349.0,9734.0,-2385.0,2781.0,2885.0,3844.0,1683.0,3109.0,2015
1227,서울특별시,성북구,노년층,6962.0,9316.0,-2354.0,2597.0,2789.0,3740.0,1576.0,2979.0,2016
1228,서울특별시,성북구,노년층,7251.0,9328.0,-2077.0,2818.0,2846.0,3664.0,1587.0,2846.0,2017
1229,서울특별시,성북구,노년층,7175.0,9343.0,-2168.0,2693.0,2835.0,3563.0,1647.0,3087.0,2018
1230,서울특별시,성북구,노년층,7982.0,8304.0,-322.0,2593.0,3687.0,3084.0,1702.0,2627.0,2019
1231,서울특별시,성북구,노년층,7844.0,9751.0,-1907.0,2685.0,3274.0,3836.0,1885.0,3230.0,2020
1232,서울특별시,성북구,중장년층,29671.0,29757.0,-86.0,9164.0,13851.0,12500.0,6656.0,8093.0,2010
1233,서울특별시,성북구,중장년층,26551.0,29740.0,-3189.0,8818.0,11882.0,12717.0,5851.0,8205.0,2011
1234,서울특별시,성북구,중장년층,24099.0,26695.0,-2596.0,7800.0,10691.0,10983.0,5608.0,7912.0,2012
1235,서울특별시,성북구,중장년층,22922.0,26433.0,-3511.0,7695.0,10071.0,11111.0,5156.0,7627.0,2013
1236,서울특별시,성북구,중장년층,23580.0,28719.0,-5139.0,8399.0,10077.0,12376.0,5104.0,7944.0,2014
1237,서울특별시,성북구,중장년층,24664.0,29033.0,-4369.0,9124.0,10470.0,11894.0,5070.0,8015.0,2015
1238,서울특별시,성북구,중장년층,21933.0,26786.0,-4853.0,7954.0,9332.0,11221.0,4647.0,7611.0,2016
1239,서울특별시,성북구,중장년층,22657.0,25955.0,-3298.0,8352.0,9648.0,10593.0,4657.0,7010.0,2017
1240,서울특별시,성북구,중장년층,20280.0,24630.0,-4350.0,7212.0,8750.0,9988.0,4318.0,7430.0,2018
1241,서울특별시,성북구,중장년층,24194.0,22562.0,1632.0,7521.0,11833.0,8755.0,4840.0,6286.0,2019
1242,서울특별시,성북구,중장년층,21321.0,24686.0,-3365.0,7046.0,9683.0,10567.0,4592.0,7073.0,2020
1243,서울특별시,성북구,청년층,28330.0,26384.0,1946.0,5926.0,12915.0,11575.0,9489.0,8883.0,2010
1244,서울특별시,성북구,청년층,25146.0,25754.0,-608.0,5484.0,10888.0,11515.0,8774.0,8755.0,2011
1245,서울특별시,성북구,청년층,23673.0,24330.0,-657.0,5080.0,9593.0,10712.0,9000.0,8538.0,2012
1246,서울특별시,성북구,청년층,21839.0,23119.0,-1280.0,4732.0,9091.0,10279.0,8016.0,8108.0,2013
1247,서울특별시,성북구,청년층,22024.0,24495.0,-2471.0,5026.0,8773.0,11142.0,8225.0,8327.0,2014
1248,서울특별시,성북구,청년층,21835.0,23656.0,-1821.0,5164.0,8667.0,10422.0,8004.0,8070.0,2015
1249,서울특별시,성북구,청년층,20060.0,22116.0,-2056.0,4666.0,7614.0,9713.0,7780.0,7737.0,2016
1250,서울특별시,성북구,청년층,20127.0,21477.0,-1350.0,4620.0,7974.0,9604.0,7533.0,7253.0,2017
1251,서울특별시,성북구,청년층,19954.0,20912.0,-958.0,4145.0,7770.0,9583.0,8039.0,7184.0,2018
1252,서울특별시,성북구,청년층,24074.0,20726.0,3348.0,4535.0,10204.0,9207.0,9335.0,6984.0,2019
1253,서울특별시,성북구,청년층,24096.0,23751.0,345.0,4616.0,9816.0,11166.0,9664.0,7969.0,2020
1254,세종특별자치시,세종특별자치시,노년층,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
1255,세종특별자치시,세종특별자치시,노년층,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
1256,세종특별자치시,세종특별자치시,노년층,2583.0,1529.0,1054.0,486.0,0.0,0.0,2097.0,1043.0,2012
1257,세종특별자치시,세종특별자치시,노년층,2289.0,1788.0,501.0,624.0,0.0,0.0,1665.0,1164.0,2013
1258,세종특별자치시,세종특별자치시,노년층,4071.0,2141.0,1930.0,908.0,0.0,0.0,3163.0,1233.0,2014
1259,세종특별자치시,세종특별자치시,노년층,6223.0,2870.0,3353.0,1230.0,0.0,0.0,4993.0,1640.0,2015
1260,세종특별자치시,세종특별자치시,노년층,5473.0,3296.0,2177.0,1205.0,0.0,0.0,4268.0,2091.0,2016
1261,세종특별자치시,세종특별자치시,노년층,6965.0,4280.0,2685.0,1873.0,0.0,0.0,5092.0,2407.0,2017
1262,세종특별자치시,세종특별자치시,노년층,7674.0,5115.0,2559.0,2309.0,0.0,0.0,5365.0,2806.0,2018
1263,세종특별자치시,세종특별자치시,노년층,7588.0,5541.0,2047.0,2488.0,0.0,0.0,5100.0,3053.0,2019
1264,세종특별자치시,세종특별자치시,노년층,8346.0,6972.0,1374.0,2988.0,0.0,0.0,5358.0,3984.0,2020
1265,세종특별자치시,세종특별자치시,중장년층,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
1266,세종특별자치시,세종특별자치시,중장년층,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
1267,세종특별자치시,세종특별자치시,중장년층,12835.0,5594.0,7241.0,1786.0,0.0,0.0,11049.0,3808.0,2012
1268,세종특별자치시,세종특별자치시,중장년층,9171.0,5509.0,3662.0,1502.0,0.0,0.0,7669.0,4007.0,2013
1269,세종특별자치시,세종특별자치시,중장년층,22368.0,8986.0,13382.0,4168.0,0.0,0.0,18200.0,4818.0,2014
1270,세종특별자치시,세종특별자치시,중장년층,33123.0,11757.0,21366.0,5494.0,0.0,0.0,27629.0,6263.0,2015
1271,세종특별자치시,세종특별자치시,중장년층,25380.0,13407.0,11973.0,5753.0,0.0,0.0,19627.0,7654.0,2016
1272,세종특별자치시,세종특별자치시,중장년층,32497.0,18373.0,14124.0,9350.0,0.0,0.0,23147.0,9023.0,2017
1273,세종특별자치시,세종특별자치시,중장년층,34009.0,21746.0,12263.0,11698.0,0.0,0.0,22311.0,10048.0,2018
1274,세종특별자치시,세종특별자치시,중장년층,32640.0,23037.0,9603.0,11771.0,0.0,0.0,20869.0,11266.0,2019
1275,세종특별자치시,세종특별자치시,중장년층,30829.0,25643.0,5186.0,12075.0,0.0,0.0,18754.0,13568.0,2020
1276,세종특별자치시,세종특별자치시,청년층,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
1277,세종특별자치시,세종특별자치시,청년층,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
1278,세종특별자치시,세종특별자치시,청년층,8163.0,4609.0,3554.0,1025.0,0.0,0.0,7138.0,3584.0,2012
1279,세종특별자치시,세종특별자치시,청년층,6919.0,4693.0,2226.0,917.0,0.0,0.0,6002.0,3776.0,2013
1280,세종특별자치시,세종특별자치시,청년층,14765.0,6584.0,8181.0,2268.0,0.0,0.0,12497.0,4316.0,2014
1281,세종특별자치시,세종특별자치시,청년층,21543.0,9046.0,12497.0,3206.0,0.0,0.0,18337.0,5840.0,2015
1282,세종특별자치시,세종특별자치시,청년층,19141.0,11180.0,7961.0,4054.0,0.0,0.0,15087.0,7126.0,2016
1283,세종특별자치시,세종특별자치시,청년층,22865.0,14218.0,8647.0,5935.0,0.0,0.0,16930.0,8283.0,2017
1284,세종특별자치시,세종특별자치시,청년층,24240.0,15643.0,8597.0,6707.0,0.0,0.0,17533.0,8936.0,2018
1285,세종특별자치시,세종특별자치시,청년층,24279.0,17697.0,6582.0,7156.0,0.0,0.0,17123.0,10541.0,2019
1286,세종특별자치시,세종특별자치시,청년층,23394.0,19636.0,3758.0,7733.0,0.0,0.0,15661.0,11903.0,2020
1287,서울특별시,송파구,노년층,9678.0,11222.0,-1544.0,3054.0,2973.0,3148.0,3651.0,5020.0,2010
1288,서울특별시,송파구,노년층,10029.0,11820.0,-1791.0,3456.0,3276.0,3384.0,3297.0,4980.0,2011
1289,서울특별시,송파구,노년층,8824.0,11452.0,-2628.0,3391.0,2515.0,3068.0,2918.0,4993.0,2012
1290,서울특별시,송파구,노년층,9116.0,11006.0,-1890.0,3275.0,2715.0,3073.0,3126.0,4658.0,2013
1291,서울특별시,송파구,노년층,9465.0,11294.0,-1829.0,3207.0,2940.0,3410.0,3318.0,4677.0,2014
1292,서울특별시,송파구,노년층,10767.0,12792.0,-2025.0,4305.0,3265.0,3357.0,3197.0,5130.0,2015
1293,서울특별시,송파구,노년층,11430.0,13225.0,-1795.0,4116.0,3723.0,3137.0,3591.0,5972.0,2016
1294,서울특별시,송파구,노년층,12317.0,13325.0,-1008.0,4558.0,4344.0,3405.0,3415.0,5362.0,2017
1295,서울특별시,송파구,노년층,11886.0,13053.0,-1167.0,4255.0,4033.0,3120.0,3598.0,5678.0,2018
1296,서울특별시,송파구,노년층,15552.0,15920.0,-368.0,6357.0,4662.0,3916.0,4533.0,5647.0,2019
1297,서울특별시,송파구,노년층,13402.0,15863.0,-2461.0,4966.0,4043.0,4415.0,4393.0,6482.0,2020
1298,서울특별시,송파구,중장년층,43015.0,47204.0,-4189.0,16159.0,14498.0,14488.0,12358.0,16557.0,2010
1299,서울특별시,송파구,중장년층,43489.0,47545.0,-4056.0,17382.0,14741.0,14344.0,11366.0,15819.0,2011
1300,서울특별시,송파구,중장년층,39806.0,46166.0,-6360.0,17160.0,12259.0,13536.0,10387.0,15470.0,2012
1301,서울특별시,송파구,중장년층,37525.0,41619.0,-4094.0,15002.0,12030.0,12450.0,10493.0,14167.0,2013
1302,서울특별시,송파구,중장년층,37410.0,41377.0,-3967.0,14301.0,12192.0,13239.0,10917.0,13837.0,2014
1303,서울특별시,송파구,중장년층,39011.0,43687.0,-4676.0,15925.0,13216.0,12363.0,9870.0,15399.0,2015
1304,서울특별시,송파구,중장년층,40734.0,44763.0,-4029.0,15406.0,14128.0,11436.0,11200.0,17921.0,2016
1305,서울특별시,송파구,중장년층,41777.0,42623.0,-846.0,15120.0,15564.0,12089.0,11093.0,15414.0,2017
1306,서울특별시,송파구,중장년층,37263.0,39885.0,-2622.0,13314.0,13476.0,11021.0,10473.0,15550.0,2018
1307,서울특별시,송파구,중장년층,46057.0,45223.0,834.0,17813.0,15749.0,12430.0,12495.0,14980.0,2019
1308,서울특별시,송파구,중장년층,39480.0,45124.0,-5644.0,14502.0,13457.0,14412.0,11521.0,16210.0,2020
1309,서울특별시,송파구,청년층,40030.0,42248.0,-2218.0,12126.0,14316.0,14352.0,13588.0,15770.0,2010
1310,서울특별시,송파구,청년층,39052.0,39313.0,-261.0,12088.0,14303.0,13169.0,12661.0,14056.0,2011
1311,서울특별시,송파구,청년층,36407.0,38484.0,-2077.0,11982.0,12431.0,12536.0,11994.0,13966.0,2012
1312,서울특별시,송파구,청년층,33336.0,34807.0,-1471.0,10485.0,11654.0,11578.0,11197.0,12744.0,2013
1313,서울특별시,송파구,청년층,33592.0,34102.0,-510.0,9953.0,11884.0,11880.0,11755.0,12269.0,2014
1314,서울특별시,송파구,청년층,33874.0,34330.0,-456.0,10584.0,12354.0,10880.0,10936.0,12866.0,2015
1315,서울특별시,송파구,청년층,35196.0,34202.0,994.0,10149.0,13071.0,9908.0,11976.0,14145.0,2016
1316,서울특별시,송파구,청년층,37199.0,32644.0,4555.0,9929.0,14266.0,10500.0,13004.0,12215.0,2017
1317,서울특별시,송파구,청년층,36108.0,31862.0,4246.0,9253.0,13432.0,10143.0,13423.0,12466.0,2018
1318,서울특별시,송파구,청년층,41602.0,36317.0,5285.0,12128.0,15113.0,11463.0,14361.0,12726.0,2019
1319,서울특별시,송파구,청년층,37970.0,37998.0,-28.0,9962.0,13857.0,13951.0,14151.0,14085.0,2020
1320,경기도,수원시,노년층,13852.0,14609.0,-757.0,6549.0,3499.0,4423.0,3804.0,3637.0,2010
1321,경기도,수원시,노년층,16297.0,15398.0,899.0,8103.0,4150.0,3798.0,4044.0,3497.0,2011
1322,경기도,수원시,노년층,15098.0,13102.0,1996.0,6549.0,4477.0,3122.0,4072.0,3431.0,2012
1323,경기도,수원시,노년층,14834.0,13589.0,1245.0,6785.0,4177.0,3415.0,3872.0,3389.0,2013
1324,경기도,수원시,노년층,16091.0,14520.0,1571.0,7160.0,4774.0,3638.0,4157.0,3722.0,2014
1325,경기도,수원시,노년층,17233.0,16001.0,1232.0,8078.0,4692.0,4344.0,4463.0,3579.0,2015
1326,경기도,수원시,노년층,16773.0,15735.0,1038.0,7838.0,4532.0,4362.0,4403.0,3535.0,2016
1327,경기도,수원시,노년층,17380.0,16391.0,989.0,8287.0,4704.0,4646.0,4389.0,3458.0,2017
1328,경기도,수원시,노년층,21220.0,20983.0,237.0,11151.0,5217.0,5986.0,4852.0,3846.0,2018
1329,경기도,수원시,노년층,18406.0,19362.0,-956.0,9431.0,4585.0,6011.0,4390.0,3920.0,2019
1330,경기도,수원시,노년층,19133.0,20244.0,-1111.0,9611.0,5045.0,6376.0,4477.0,4257.0,2020
1331,경기도,수원시,중장년층,62447.0,69671.0,-7224.0,32591.0,16367.0,23327.0,13489.0,13753.0,2010
1332,경기도,수원시,중장년층,70787.0,70981.0,-194.0,38270.0,18893.0,18983.0,13624.0,13728.0,2011
1333,경기도,수원시,중장년층,70927.0,63953.0,6974.0,34572.0,22027.0,16428.0,14328.0,12953.0,2012
1334,경기도,수원시,중장년층,71111.0,65227.0,5884.0,35421.0,21825.0,16707.0,13865.0,13099.0,2013
1335,경기도,수원시,중장년층,70744.0,66221.0,4523.0,34367.0,22024.0,17093.0,14353.0,14761.0,2014
1336,경기도,수원시,중장년층,68794.0,70562.0,-1768.0,34417.0,19825.0,21718.0,14552.0,14427.0,2015
1337,경기도,수원시,중장년층,62327.0,64023.0,-1696.0,30786.0,17372.0,19790.0,14169.0,13447.0,2016
1338,경기도,수원시,중장년층,64156.0,65856.0,-1700.0,32055.0,18410.0,21017.0,13691.0,12784.0,2017
1339,경기도,수원시,중장년층,68382.0,73719.0,-5337.0,35804.0,18643.0,25285.0,13935.0,12630.0,2018
1340,경기도,수원시,중장년층,62521.0,69358.0,-6837.0,32306.0,17064.0,24810.0,13151.0,12242.0,2019
1341,경기도,수원시,중장년층,58851.0,65490.0,-6639.0,29484.0,16516.0,23397.0,12851.0,12609.0,2020
1342,경기도,수원시,청년층,67710.0,68776.0,-1066.0,27843.0,16541.0,22076.0,23326.0,18857.0,2010
1343,경기도,수원시,청년층,70263.0,67713.0,2550.0,30791.0,17912.0,18584.0,21560.0,18338.0,2011
1344,경기도,수원시,청년층,68657.0,59987.0,8670.0,27118.0,19258.0,15667.0,22281.0,17202.0,2012
1345,경기도,수원시,청년층,66010.0,57954.0,8056.0,26128.0,18279.0,15718.0,21603.0,16108.0,2013
1346,경기도,수원시,청년층,68785.0,60656.0,8129.0,27111.0,19086.0,16059.0,22588.0,17486.0,2014
1347,경기도,수원시,청년층,67595.0,64068.0,3527.0,27416.0,17892.0,18982.0,22287.0,17670.0,2015
1348,경기도,수원시,청년층,62716.0,58868.0,3848.0,24458.0,16786.0,17591.0,21472.0,16819.0,2016
1349,경기도,수원시,청년층,63839.0,59917.0,3922.0,24933.0,17263.0,18418.0,21643.0,16566.0,2017
1350,경기도,수원시,청년층,66727.0,65560.0,1167.0,27108.0,17744.0,21476.0,21875.0,16976.0,2018
1351,경기도,수원시,청년층,63859.0,64727.0,-868.0,25657.0,16842.0,22197.0,21360.0,16873.0,2019
1352,경기도,수원시,청년층,66356.0,66481.0,-125.0,26495.0,17935.0,22265.0,21926.0,17721.0,2020
1353,경기도,시흥시,노년층,4702.0,4569.0,133.0,1343.0,1506.0,1583.0,1853.0,1643.0,2010
1354,경기도,시흥시,노년층,4628.0,4858.0,-230.0,1488.0,1359.0,1527.0,1781.0,1843.0,2011
1355,경기도,시흥시,노년층,4173.0,4471.0,-298.0,1299.0,1320.0,1445.0,1554.0,1727.0,2012
1356,경기도,시흥시,노년층,4489.0,4677.0,-188.0,1587.0,1382.0,1465.0,1520.0,1625.0,2013
