,지역(1),지역(2),주택유형,매매가격,연도
1125,부산광역시,부산광역시,종합,97.70029944,2016
1126,대구광역시,대구광역시,종합,98.92793974,2016
1127,광주광역시,광주광역시,종합,98.72780367,2016
1128,대전광역시,대전광역시,종합,98.61311078,2016
1129,울산광역시,울산광역시,종합,100.8917758,2016
1130,세종특별자치시,세종특별자치시,종합,95.93883039,2016
1131,강원도,강원도,종합,97.65400763,2016
1132,충청북도,충청북도,종합,100.2794949,2016
1133,충청남도,충청남도,종합,100.4835727,2016
1134,전라북도,전라북도,종합,98.17599118,2016
1135,전라남도,전라남도,종합,97.88762146,2016
1136,경상북도,경상북도,종합,100.7527035,2016
1137,경상남도,경상남도,종합,101.4569351,2016
1138,제주특별자치도,제주특별자치도,종합,98.53438433,2016
1139,전국,전국,아파트,99.01216536,2016
1140,서울특별시,서울특별시,아파트,96.31763467,2016
1141,서울특별시,종로구,아파트,96.54838416,2016
1142,서울특별시,중구,아파트,96.82962223,2016
1143,서울특별시,용산구,아파트,96.38907378,2016
1144,서울특별시,성동구,아파트,96.56408975,2016
1145,서울특별시,광진구,아파트,96.09740839,2016
1146,서울특별시,동대문구,아파트,97.47010893,2016
1147,서울특별시,중랑구,아파트,98.34914607,2016
1148,서울특별시,성북구,아파트,98.03294583,2016
1149,서울특별시,강북구,아파트,98.37176981,2016
1150,서울특별시,도봉구,아파트,97.41143341,2016
1151,서울특별시,노원구,아파트,96.65764397,2016
1152,서울특별시,은평구,아파트,96.75132449,2016
1153,서울특별시,서대문구,아파트,97.22470205,2016
1154,서울특별시,마포구,아파트,96.26231054,2016
1155,서울특별시,양천구,아파트,96.72701518,2016
1156,서울특별시,강서구,아파트,95.32245974,2016
1157,서울특별시,구로구,아파트,96.35851364,2016
1158,서울특별시,금천구,아파트,96.41818026,2016
1159,서울특별시,영등포구,아파트,95.46491842,2016
1160,서울특별시,동작구,아파트,95.71941518,2016
1161,서울특별시,관악구,아파트,95.89963947,2016
1162,서울특별시,서초구,아파트,96.83650953,2016
1163,서울특별시,강남구,아파트,95.41958123,2016
1164,서울특별시,송파구,아파트,94.12708859,2016
1165,서울특별시,강동구,아파트,95.69896715,2016
1166,경기도,경기도,아파트,98.32845987,2016
1167,경기도,과천시,아파트,98.61507968,2016
1168,경기도,안양시,아파트,97.21202159,2016
1169,경기도,성남시,아파트,94.60808622,2016
1170,경기도,군포시,아파트,98.81728252,2016
1171,경기도,의왕시,아파트,98.18324235,2016
1172,경기도,안성시,아파트,101.0045674,2016
1173,경기도,용인시,아파트,100.0549839,2016
1174,경기도,수원시,아파트,98.6885732,2016
1175,경기도,부천시,아파트,98.23452903,2016
1176,경기도,안산시,아파트,99.97377558,2016
1177,경기도,시흥시,아파트,98.07781352,2016
1178,경기도,광명시,아파트,96.58074716,2016
1179,경기도,화성시,아파트,98.78776204,2016
1180,경기도,오산시,아파트,99.93695795,2016
1181,경기도,평택시,아파트,100.1750068,2016
1182,경기도,남양주시,아파트,98.56450304,2016
1183,경기도,구리시,아파트,98.14670746,2016
1184,경기도,하남시,아파트,98.02909211,2016
1185,경기도,광주시,아파트,98.50179979,2016
1186,경기도,이천시,아파트,100.0973845,2016
1187,경기도,여주시,아파트,99.48811794,2016
1188,경기도,김포시,아파트,97.40331331,2016
1189,경기도,고양시,아파트,97.58105227,2016
1190,경기도,파주시,아파트,97.90173895,2016
1191,경기도,포천시,아파트,98.68831589,2016
1192,경기도,동두천시,아파트,97.9905568,2016
1193,경기도,양주시,아파트,98.63344819,2016
1194,경기도,의정부시,아파트,98.57279942,2016
1195,인천광역시,인천광역시,아파트,98.52305573,2016
1196,부산광역시,부산광역시,아파트,97.88353981,2016
1197,대구광역시,대구광역시,아파트,99.60035928,2016
1198,광주광역시,광주광역시,아파트,99.2547256,2016
1199,대전광역시,대전광역시,아파트,98.57126669,2016
1200,울산광역시,울산광역시,아파트,102.0141646,2016
1201,세종특별자치시,세종특별자치시,아파트,95.83475228,2016
1202,강원도,강원도,아파트,97.62859026,2016
1203,충청북도,충청북도,아파트,101.8889529,2016
1204,충청남도,충청남도,아파트,102.5087865,2016
1205,전라북도,전라북도,아파트,98.63668876,2016
1206,전라남도,전라남도,아파트,97.96947913,2016
1207,경상북도,경상북도,아파트,103.9532958,2016
1208,경상남도,경상남도,아파트,103.5702114,2016
1209,제주특별자치도,제주특별자치도,아파트,99.43204744,2016
1210,전국,전국,연립다세대,99.022577,2016
1211,서울특별시,서울특별시,연립다세대,98.22906521,2016
1212,경기도,경기도,연립다세대,98.95643039,2016
1213,인천광역시,인천광역시,연립다세대,99.07395556,2016
1214,부산광역시,부산광역시,연립다세대,98.97780376,2016
1215,대구광역시,대구광역시,연립다세대,99.76428782,2016
1216,경기도,광주시,연립다세대,98.92982201,2016
1217,대전광역시,대전광역시,연립다세대,99.63848999,2016
1218,울산광역시,울산광역시,연립다세대,100.7029166,2016
1219,세종특별자치시,세종특별자치시,연립다세대,99.31441193,2016
1220,강원도,강원도,연립다세대,98.59041943,2016
1221,충청북도,충청북도,연립다세대,100.8239753,2016
1222,충청남도,충청남도,연립다세대,100.3232166,2016
1223,전라북도,전라북도,연립다세대,99.08942933,2016
1224,전라남도,전라남도,연립다세대,99.69399152,2016
1225,경상북도,경상북도,연립다세대,101.2819548,2016
1226,경상남도,경상남도,연립다세대,101.767333,2016
1227,제주특별자치도,제주특별자치도,연립다세대,100.2845062,2016
1228,전국,전국,단독주택,97.59523059,2016
1229,서울특별시,서울특별시,단독주택,97.31702189,2016
1230,경기도,경기도,단독주택,98.24478971,2016
1231,인천광역시,인천광역시,단독주택,98.21225398,2016
1232,부산광역시,부산광역시,단독주택,96.24467516,2016
1233,대구광역시,대구광역시,단독주택,96.88211396,2016
1234,광주광역시,광주광역시,단독주택,96.9056737,2016
1235,대전광역시,대전광역시,단독주택,98.2534431,2016
1236,울산광역시,울산광역시,단독주택,97.85490409,2016
1237,세종특별자치시,세종특별자치시,단독주택,95.78002143,2016
1238,강원도,강원도,단독주택,97.52838727,2016
1239,충청북도,충청북도,단독주택,97.58919255,2016
1240,충청남도,충청남도,단독주택,98.04473645,2016
1241,전라북도,전라북도,단독주택,97.53883704,2016
1242,전라남도,전라남도,단독주택,97.71743106,2016
1243,경상북도,경상북도,단독주택,97.62000534,2016
1244,경상남도,경상남도,단독주택,97.67617868,2016
1245,제주특별자치도,제주특별자치도,단독주택,97.06140591,2016
1246,전국,전국,종합,100.1135134,2017
1247,서울특별시,서울특별시,종합,100.5927151,2017
1248,서울특별시,종로구,종합,100.3514228,2017
1249,서울특별시,중구,종합,100.4341586,2017
1250,서울특별시,용산구,종합,100.3534592,2017
1251,서울특별시,성동구,종합,101.291147,2017
1252,서울특별시,광진구,종합,100.8730328,2017
1253,서울특별시,동대문구,종합,100.2160469,2017
1254,서울특별시,중랑구,종합,100.2273074,2017
1255,서울특별시,성북구,종합,100.3854291,2017
1256,서울특별시,강북구,종합,100.2914052,2017
1257,서울특별시,도봉구,종합,100.1817344,2017
1258,서울특별시,노원구,종합,100.1552117,2017
1259,서울특별시,은평구,종합,100.1804354,2017
1260,서울특별시,서대문구,종합,100.285745,2017
1261,서울특별시,마포구,종합,100.3550051,2017
1262,서울특별시,양천구,종합,101.3356507,2017
1263,서울특별시,강서구,종합,100.2348149,2017
1264,서울특별시,구로구,종합,100.2554451,2017
1265,서울특별시,금천구,종합,100.1282238,2017
1266,서울특별시,영등포구,종합,100.7721569,2017
1267,서울특별시,동작구,종합,100.4056049,2017
1268,서울특별시,관악구,종합,100.1199141,2017
1269,서울특별시,서초구,종합,101.0847939,2017
1270,서울특별시,강남구,종합,101.3560792,2017
1271,서울특별시,송파구,종합,101.5006678,2017
1272,서울특별시,강동구,종합,100.9297152,2017
1273,경기도,경기도,종합,100.0614905,2017
1274,경기도,과천시,종합,100.2516914,2017
1275,경기도,안양시,종합,100.3673645,2017
1276,경기도,성남시,종합,100.3477452,2017
1277,경기도,군포시,종합,100.0557092,2017
1278,경기도,의왕시,종합,100.413756,2017
1279,경기도,안성시,종합,100.2808997,2017
1280,경기도,용인시,종합,99.96529172,2017
1281,경기도,수원시,종합,100.0479971,2017
1282,경기도,부천시,종합,100.07107,2017
1283,경기도,안산시,종합,100.043895,2017
1284,경기도,시흥시,종합,100.1102652,2017
1285,경기도,광명시,종합,100.1288799,2017
1286,경기도,화성시,종합,99.86945014,2017
1287,경기도,오산시,종합,99.94343622,2017
1288,경기도,평택시,종합,99.78406572,2017
1289,경기도,남양주시,종합,100.0713077,2017
1290,경기도,구리시,종합,100.1591659,2017
1291,경기도,하남시,종합,100.0895501,2017
1292,경기도,광주시,종합,99.95759263,2017
1293,경기도,이천시,종합,100.0612699,2017
1294,경기도,여주시,종합,100.00841,2017
1295,경기도,김포시,종합,100.2266464,2017
1296,경기도,고양시,종합,99.90986956,2017
1297,경기도,파주시,종합,99.94348423,2017
1298,경기도,포천시,종합,100.0404005,2017
1299,경기도,동두천시,종합,100.0615584,2017
1300,경기도,양주시,종합,100.0,2017
1301,경기도,의정부시,종합,100.0600421,2017
1302,인천광역시,인천광역시,종합,100.0169469,2017
1303,부산광역시,부산광역시,종합,99.9970719,2017
1304,대구광역시,대구광역시,종합,100.2055397,2017
1305,광주광역시,광주광역시,종합,100.0510182,2017
1306,대전광역시,대전광역시,종합,100.1009553,2017
1307,울산광역시,울산광역시,종합,99.8034831,2017
1308,세종특별자치시,세종특별자치시,종합,100.0570309,2017
1309,강원도,강원도,종합,99.99919162,2017
1310,충청북도,충청북도,종합,99.92087657,2017
1311,충청남도,충청남도,종합,99.9467189,2017
1312,전라북도,전라북도,종합,100.12367,2017
1313,전라남도,전라남도,종합,100.0752451,2017
1314,경상북도,경상북도,종합,99.84541116,2017
1315,경상남도,경상남도,종합,99.81474272,2017
1316,제주특별자치도,제주특별자치도,종합,100.1722273,2017
1317,전국,전국,아파트,100.0838413,2017
1318,서울특별시,서울특별시,아파트,100.8368275,2017
1319,서울특별시,종로구,아파트,100.2235168,2017
1320,서울특별시,중구,아파트,100.6496598,2017
1321,서울특별시,용산구,아파트,100.2149853,2017
1322,서울특별시,성동구,아파트,101.5930663,2017
1323,서울특별시,광진구,아파트,101.5682969,2017
1324,서울특별시,동대문구,아파트,100.1620343,2017
1325,서울특별시,중랑구,아파트,100.1184192,2017
1326,서울특별시,성북구,아파트,100.2765779,2017
1327,서울특별시,강북구,아파트,100.3998105,2017
1328,서울특별시,도봉구,아파트,100.1429567,2017
1329,서울특별시,노원구,아파트,100.1496901,2017
1330,서울특별시,은평구,아파트,100.1735694,2017
1331,서울특별시,서대문구,아파트,100.3225914,2017
1332,서울특별시,마포구,아파트,100.3494544,2017
1333,서울특별시,양천구,아파트,102.032422,2017
1334,서울특별시,강서구,아파트,100.3745248,2017
1335,서울특별시,구로구,아파트,100.3404653,2017
1336,서울특별시,금천구,아파트,100.0627232,2017
1337,서울특별시,영등포구,아파트,101.0254388,2017
1338,서울특별시,동작구,아파트,100.5845345,2017
1339,서울특별시,관악구,아파트,100.1683061,2017
1340,서울특별시,서초구,아파트,101.464868,2017
1341,서울특별시,강남구,아파트,101.6981133,2017
1342,서울특별시,송파구,아파트,102.3358668,2017
1343,서울특별시,강동구,아파트,101.2044424,2017
1344,경기도,경기도,아파트,100.0150638,2017
1345,경기도,과천시,아파트,100.3323129,2017
1346,경기도,안양시,아파트,100.3771013,2017
1347,경기도,성남시,아파트,100.4357342,2017
1348,경기도,군포시,아파트,100.0556031,2017
1349,경기도,의왕시,아파트,100.5104295,2017
1350,경기도,안성시,아파트,99.76052498,2017
1351,경기도,용인시,아파트,99.93586029,2017
1352,경기도,수원시,아파트,99.98638952,2017
1353,경기도,부천시,아파트,100.0386656,2017
1354,경기도,안산시,아파트,99.91072443,2017
1355,경기도,시흥시,아파트,100.0562914,2017
1356,경기도,광명시,아파트,100.1372562,2017
1357,경기도,화성시,아파트,99.84021228,2017
1358,경기도,오산시,아파트,99.89289389,2017
1359,경기도,평택시,아파트,99.53008574,2017
1360,경기도,남양주시,아파트,100.0100352,2017
1361,경기도,구리시,아파트,100.1202879,2017
1362,경기도,하남시,아파트,100.1088098,2017
1363,경기도,광주시,아파트,99.82154114,2017
1364,경기도,이천시,아파트,99.98144209,2017
1365,경기도,여주시,아파트,100.0251418,2017
1366,경기도,김포시,아파트,100.2699397,2017
1367,경기도,고양시,아파트,99.82561863,2017
1368,경기도,파주시,아파트,99.86102892,2017
1369,경기도,포천시,아파트,99.94124278,2017
1370,경기도,동두천시,아파트,100.0817734,2017
1371,경기도,양주시,아파트,100.0,2017
1372,경기도,의정부시,아파트,100.0488474,2017
1373,인천광역시,인천광역시,아파트,99.98626344,2017
1374,부산광역시,부산광역시,아파트,99.87187533,2017
1375,대구광역시,대구광역시,아파트,100.1663191,2017
1376,광주광역시,광주광역시,아파트,100.0652295,2017
1377,대전광역시,대전광역시,아파트,100.1088846,2017
1378,울산광역시,울산광역시,아파트,99.65351743,2017
1379,세종특별자치시,세종특별자치시,아파트,99.92982878,2017
1380,강원도,강원도,아파트,99.9392428,2017
1381,충청북도,충청북도,아파트,99.81389552,2017
1382,충청남도,충청남도,아파트,99.80964965,2017
1383,전라북도,전라북도,아파트,100.088274,2017
1384,전라남도,전라남도,아파트,100.1324135,2017
1385,경상북도,경상북도,아파트,99.61096458,2017
1386,경상남도,경상남도,아파트,99.62899985,2017
1387,제주특별자치도,제주특별자치도,아파트,99.84101453,2017
1388,전국,전국,연립다세대,100.0805932,2017
1389,서울특별시,서울특별시,연립다세대,100.2355581,2017
1390,경기도,경기도,연립다세대,100.0700011,2017
1391,인천광역시,인천광역시,연립다세대,100.033571,2017
1392,부산광역시,부산광역시,연립다세대,99.97384064,2017
1393,대구광역시,대구광역시,연립다세대,100.0476549,2017
1394,경기도,광주시,연립다세대,99.93471804,2017
1395,대전광역시,대전광역시,연립다세대,100.0306482,2017
1396,울산광역시,울산광역시,연립다세대,99.63311455,2017
1397,세종특별자치시,세종특별자치시,연립다세대,100.0048464,2017
1398,강원도,강원도,연립다세대,99.93479945,2017
1399,충청북도,충청북도,연립다세대,100.082312,2017
1400,충청남도,충청남도,연립다세대,99.92725351,2017
1401,전라북도,전라북도,연립다세대,100.0344588,2017
1402,전라남도,전라남도,연립다세대,100.0977051,2017
1403,경상북도,경상북도,연립다세대,99.86750974,2017
1404,경상남도,경상남도,연립다세대,99.66021192,2017
1405,제주특별자치도,제주특별자치도,연립다세대,99.9348267,2017
1406,전국,전국,단독주택,100.1973263,2017
1407,서울특별시,서울특별시,단독주택,100.4245803,2017
1408,경기도,경기도,단독주택,100.2242833,2017
1409,인천광역시,인천광역시,단독주택,100.16688,2017
1410,부산광역시,부산광역시,단독주택,100.3694646,2017
1411,대구광역시,대구광역시,단독주택,100.3941134,2017
1412,광주광역시,광주광역시,단독주택,100.0213107,2017
1413,대전광역시,대전광역시,단독주택,100.1214142,2017
1414,울산광역시,울산광역시,단독주택,100.392633,2017
1415,세종특별자치시,세종특별자치시,단독주택,100.5049252,2017
1416,강원도,강원도,단독주택,100.0980603,2017
1417,충청북도,충청북도,단독주택,100.0544092,2017
1418,충청남도,충청남도,단독주택,100.1515098,2017
1419,전라북도,전라북도,단독주택,100.1791581,2017
1420,전라남도,전라남도,단독주택,100.048295,2017
1421,경상북도,경상북도,단독주택,100.0991571,2017
1422,경상남도,경상남도,단독주택,100.1839986,2017
1423,제주특별자치도,제주특별자치도,단독주택,100.5140378,2017
1424,전국,전국,종합,101.2160857,2018
1425,서울특별시,서울특별시,종합,106.8481445,2018
1426,서울특별시,종로구,종합,106.2220559,2018
1427,서울특별시,중구,종합,108.394114,2018
1428,서울특별시,용산구,종합,109.7611836,2018
1429,서울특별시,성동구,종합,109.3187405,2018
1430,서울특별시,광진구,종합,105.6168344,2018
1431,서울특별시,동대문구,종합,106.2230887,2018
1432,서울특별시,중랑구,종합,104.390369,2018
1433,서울특별시,성북구,종합,107.4562011,2018
1434,서울특별시,강북구,종합,104.9900491,2018
1435,서울특별시,도봉구,종합,104.3151311,2018
1436,서울특별시,노원구,종합,104.0446896,2018
1437,서울특별시,은평구,종합,105.1723201,2018
1438,서울특별시,서대문구,종합,106.2440805,2018
1439,서울특별시,마포구,종합,110.2558603,2018
1440,서울특별시,양천구,종합,107.2931366,2018
1441,서울특별시,강서구,종합,106.3507767,2018
1442,서울특별시,구로구,종합,105.2387042,2018
1443,서울특별시,금천구,종합,103.510971,2018
1444,서울특별시,영등포구,종합,108.5681514,2018
1445,서울특별시,동작구,종합,108.0863394,2018
1446,서울특별시,관악구,종합,103.804507,2018
1447,서울특별시,서초구,종합,108.2621358,2018
1448,서울특별시,강남구,종합,109.265775,2018
1449,서울특별시,송파구,종합,108.6601015,2018
1450,서울특별시,강동구,종합,109.9298927,2018
1451,경기도,경기도,종합,101.9263223,2018
1452,경기도,과천시,종합,111.4419565,2018
1453,경기도,안양시,종합,104.7691904,2018
1454,경기도,성남시,종합,108.7707643,2018
1455,경기도,군포시,종합,100.6100132,2018
1456,경기도,의왕시,종합,104.36733,2018
1457,경기도,안성시,종합,96.30586735,2018
1458,경기도,용인시,종합,105.0927462,2018
1459,경기도,수원시,종합,102.246491,2018
1460,경기도,부천시,종합,103.5414272,2018
1461,경기도,안산시,종합,96.68427745,2018
1462,경기도,시흥시,종합,99.31529868,2018
1463,경기도,광명시,종합,110.1088048,2018
1464,경기도,화성시,종합,101.6562783,2018
1465,경기도,오산시,종합,96.01565137,2018
1466,경기도,평택시,종합,95.81362698,2018
1467,경기도,남양주시,종합,99.97082243,2018
1468,경기도,구리시,종합,108.1532636,2018
1469,경기도,하남시,종합,108.0429467,2018
1470,경기도,광주시,종합,99.6173428,2018
1471,경기도,이천시,종합,100.2929453,2018
1472,경기도,여주시,종합,101.4057544,2018
1473,경기도,김포시,종합,101.8684362,2018
1474,경기도,고양시,종합,100.4623558,2018
1475,경기도,파주시,종합,99.54448698,2018
1476,경기도,포천시,종합,99.15674043,2018
1477,경기도,동두천시,종합,99.38018972,2018
1478,경기도,양주시,종합,99.96632054,2018
1479,경기도,의정부시,종합,100.8165346,2018
1480,인천광역시,인천광역시,종합,100.7003273,2018
1481,부산광역시,부산광역시,종합,98.50504286,2018
1482,대구광역시,대구광역시,종합,103.8554098,2018
1483,광주광역시,광주광역시,종합,103.9353412,2018
1484,대전광역시,대전광역시,종합,102.6267699,2018
1485,울산광역시,울산광역시,종합,92.94306192,2018
1486,세종특별자치시,세종특별자치시,종합,102.2326783,2018
1487,강원도,강원도,종합,98.43004502,2018
1488,충청북도,충청북도,종합,97.44257918,2018
1489,충청남도,충청남도,종합,98.12097037,2018
1490,전라북도,전라북도,종합,100.1131337,2018
1491,전라남도,전라남도,종합,102.9483458,2018
1492,경상북도,경상북도,종합,97.95679698,2018
1493,경상남도,경상남도,종합,95.02322131,2018
1494,제주특별자치도,제주특별자치도,종합,101.1390634,2018
1495,전국,전국,아파트,100.1752676,2018
1496,서울특별시,서울특별시,아파트,108.9385044,2018
1497,서울특별시,종로구,아파트,108.5225667,2018
1498,서울특별시,중구,아파트,111.0700437,2018
1499,서울특별시,용산구,아파트,111.2765671,2018
1500,서울특별시,성동구,아파트,110.5601403,2018
1501,서울특별시,광진구,아파트,109.0443956,2018
1502,서울특별시,동대문구,아파트,107.1461548,2018
1503,서울특별시,중랑구,아파트,104.4988988,2018
1504,서울특별시,성북구,아파트,109.1844499,2018
1505,서울특별시,강북구,아파트,108.6441672,2018
1506,서울특별시,도봉구,아파트,105.2725994,2018
1507,서울특별시,노원구,아파트,104.2332955,2018
1508,서울특별시,은평구,아파트,106.807769,2018
1509,서울특별시,서대문구,아파트,107.7000431,2018
1510,서울특별시,마포구,아파트,111.4225812,2018
1511,서울특별시,양천구,아파트,110.9353994,2018
1512,서울특별시,강서구,아파트,109.7982675,2018
1513,서울특별시,구로구,아파트,106.7994179,2018
1514,서울특별시,금천구,아파트,104.1050853,2018
1515,서울특별시,영등포구,아파트,109.8943138,2018
1516,서울특별시,동작구,아파트,110.775684,2018
1517,서울특별시,관악구,아파트,105.4869115,2018
1518,서울특별시,서초구,아파트,110.0278589,2018
1519,서울특별시,강남구,아파트,111.2925332,2018
1520,서울특별시,송파구,아파트,112.9832614,2018
1521,서울특별시,강동구,아파트,113.5244876,2018
1522,경기도,경기도,아파트,101.6999173,2018
1523,경기도,과천시,아파트,113.8198048,2018
1524,경기도,안양시,아파트,105.2112015,2018
1525,경기도,성남시,아파트,111.2216226,2018
1526,경기도,군포시,아파트,100.6357906,2018
1527,경기도,의왕시,아파트,104.0359699,2018
1528,경기도,안성시,아파트,91.51820893,2018
1529,경기도,용인시,아파트,106.4227543,2018
1530,경기도,수원시,아파트,102.4718625,2018
1531,경기도,부천시,아파트,104.5154256,2018
1532,경기도,안산시,아파트,92.05159838,2018
1533,경기도,시흥시,아파트,98.60318793,2018
1534,경기도,광명시,아파트,111.2108432,2018
1535,경기도,화성시,아파트,101.2307857,2018
1536,경기도,오산시,아파트,94.32363544,2018
1537,경기도,평택시,아파트,91.95831304,2018
1538,경기도,남양주시,아파트,99.71810375,2018
1539,경기도,구리시,아파트,109.4030954,2018
1540,경기도,하남시,아파트,109.0695835,2018
1541,경기도,광주시,아파트,97.98460152,2018
1542,경기도,이천시,아파트,98.29032424,2018
1543,경기도,여주시,아파트,97.60813973,2018
1544,경기도,김포시,아파트,101.2280641,2018
1545,경기도,고양시,아파트,99.70595956,2018
1546,경기도,파주시,아파트,97.35377728,2018
1547,경기도,포천시,아파트,96.16635015,2018
1548,경기도,동두천시,아파트,98.73508976,2018
1549,경기도,양주시,아파트,99.18338744,2018
1550,경기도,의정부시,아파트,100.2594884,2018
1551,인천광역시,인천광역시,아파트,99.85772571,2018
1552,부산광역시,부산광역시,아파트,96.30242224,2018
1553,대구광역시,대구광역시,아파트,103.3250955,2018
1554,광주광역시,광주광역시,아파트,103.5556134,2018
1555,대전광역시,대전광역시,아파트,102.5734799,2018
1556,울산광역시,울산광역시,아파트,89.75935849,2018
1557,세종특별자치시,세종특별자치시,아파트,100.9572504,2018
1558,강원도,강원도,아파트,95.0943433,2018
1559,충청북도,충청북도,아파트,93.75642041,2018
1560,충청남도,충청남도,아파트,95.19285862,2018
1561,전라북도,전라북도,아파트,98.19481132,2018
1562,전라남도,전라남도,아파트,101.8799968,2018
1563,경상북도,경상북도,아파트,93.72707029,2018
1564,경상남도,경상남도,아파트,90.9844211,2018
1565,제주특별자치도,제주특별자치도,아파트,96.9216522,2018
1566,전국,전국,연립다세대,100.7343237,2018
1567,서울특별시,서울특별시,연립다세대,103.1645024,2018
1568,경기도,경기도,연립다세대,100.7702586,2018
1569,인천광역시,인천광역시,연립다세대,101.0647954,2018
1570,부산광역시,부산광역시,연립다세대,98.23715767,2018
1571,대구광역시,대구광역시,연립다세대,101.4982517,2018
1572,경기도,광주시,연립다세대,101.5433935,2018
1573,대전광역시,대전광역시,연립다세대,100.8287101,2018
1574,울산광역시,울산광역시,연립다세대,95.19704547,2018
1575,세종특별자치시,세종특별자치시,연립다세대,100.1428083,2018
1576,강원도,강원도,연립다세대,97.57603757,2018
1577,충청북도,충청북도,연립다세대,97.15570369,2018
1578,충청남도,충청남도,연립다세대,96.63283097,2018
1579,전라북도,전라북도,연립다세대,99.33053009,2018
1580,전라남도,전라남도,연립다세대,100.5619408,2018
1581,경상북도,경상북도,연립다세대,97.16673907,2018
1582,경상남도,경상남도,연립다세대,92.63925449,2018
1583,제주특별자치도,제주특별자치도,연립다세대,97.98547427,2018
1584,전국,전국,단독주택,103.9338225,2018
1585,서울특별시,서울특별시,단독주택,107.0378925,2018
1586,경기도,경기도,단독주택,104.3159572,2018
1587,인천광역시,인천광역시,단독주택,103.7361551,2018
1588,부산광역시,부산광역시,단독주택,105.561416,2018
1589,대구광역시,대구광역시,단독주택,106.4023787,2018
1590,광주광역시,광주광역시,단독주택,105.8553847,2018
1591,대전광역시,대전광역시,단독주택,103.8520375,2018
1592,울산광역시,울산광역시,단독주택,102.8850662,2018
1593,세종특별자치시,세종특별자치시,단독주택,107.0848696,2018
1594,강원도,강원도,단독주택,103.8265887,2018
1595,충청북도,충청북도,단독주택,103.0439471,2018
1596,충청남도,충청남도,단독주택,102.2003312,2018
1597,전라북도,전라북도,단독주택,102.8322108,2018
1598,전라남도,전라남도,단독주택,103.9814478,2018
1599,경상북도,경상북도,단독주택,103.0665563,2018
1600,경상남도,경상남도,단독주택,102.0064242,2018
1601,제주특별자치도,제주특별자치도,단독주택,105.57131,2018
1602,전국,전국,종합,100.8553107,2019
1603,서울특별시,서울특별시,종합,108.1832884,2019
1604,서울특별시,종로구,종합,107.4745859,2019
1605,서울특별시,중구,종합,109.8006203,2019
1606,서울특별시,용산구,종합,111.5995932,2019
1607,서울특별시,성동구,종합,110.5703271,2019
1608,서울특별시,광진구,종합,107.4702172,2019
1609,서울특별시,동대문구,종합,107.3616131,2019
1610,서울특별시,중랑구,종합,105.3761888,2019
1611,서울특별시,성북구,종합,108.705314,2019
1612,서울특별시,강북구,종합,106.2722838,2019
1613,서울특별시,도봉구,종합,104.9623904,2019
1614,서울특별시,노원구,종합,104.5604951,2019
1615,서울특별시,은평구,종합,106.0223732,2019
1616,서울특별시,서대문구,종합,107.5097594,2019
1617,서울특별시,마포구,종합,112.2226803,2019
1618,서울특별시,양천구,종합,108.7102676,2019
1619,서울특별시,강서구,종합,106.9575976,2019
1620,서울특별시,구로구,종합,106.471146,2019
1621,서울특별시,금천구,종합,104.9688776,2019
1622,서울특별시,영등포구,종합,110.7037078,2019
1623,서울특별시,동작구,종합,109.8630085,2019
1624,서울특별시,관악구,종합,104.7615808,2019
1625,서울특별시,서초구,종합,109.7716342,2019
1626,서울특별시,강남구,종합,111.405941,2019
1627,서울특별시,송파구,종합,111.174569,2019
1628,서울특별시,강동구,종합,110.2396286,2019
1629,경기도,경기도,종합,101.7759264,2019
1630,경기도,과천시,종합,119.8004941,2019
1631,경기도,안양시,종합,105.6431432,2019
1632,경기도,성남시,종합,110.3974299,2019
1633,경기도,군포시,종합,98.65153577,2019
1634,경기도,의왕시,종합,104.6610163,2019
1635,경기도,안성시,종합,94.12956486,2019
1636,경기도,용인시,종합,105.429928,2019
1637,경기도,수원시,종합,103.8239096,2019
1638,경기도,부천시,종합,105.1240458,2019
1639,경기도,안산시,종합,96.16698599,2019
1640,경기도,시흥시,종합,97.19675696,2019
1641,경기도,광명시,종합,113.9141771,2019
1642,경기도,화성시,종합,100.8471634,2019
1643,경기도,오산시,종합,93.27905782,2019
1644,경기도,평택시,종합,91.26777923,2019
1645,경기도,남양주시,종합,100.4041937,2019
1646,경기도,구리시,종합,112.1137369,2019
1647,경기도,하남시,종합,109.7832976,2019
1648,경기도,광주시,종합,99.48034341,2019
1649,경기도,이천시,종합,98.70029347,2019
1650,경기도,여주시,종합,100.3516826,2019
1651,경기도,김포시,종합,101.1665749,2019
1652,경기도,고양시,종합,98.59934271,2019
1653,경기도,파주시,종합,97.87730581,2019
1654,경기도,포천시,종합,98.57396795,2019
1655,경기도,동두천시,종합,98.24991587,2019
1656,경기도,양주시,종합,97.67402619,2019
1657,경기도,의정부시,종합,101.0780264,2019
1658,인천광역시,인천광역시,종합,101.2713294,2019
1659,부산광역시,부산광역시,종합,97.2116099,2019
1660,대구광역시,대구광역시,종합,105.1112524,2019
1661,광주광역시,광주광역시,종합,104.5194021,2019
1662,대전광역시,대전광역시,종합,109.6238376,2019
1663,울산광역시,울산광역시,종합,90.20499405,2019
1664,세종특별자치시,세종특별자치시,종합,101.2733911,2019
1665,강원도,강원도,종합,95.5486178,2019
1666,충청북도,충청북도,종합,94.37336026,2019
1667,충청남도,충청남도,종합,96.55181264,2019
