,지역(1),지역(2),주택유형,전세가격,연도
1127,광주광역시,광주광역시,종합,98.89670564,2016
1128,대전광역시,대전광역시,종합,98.56816607,2016
1129,울산광역시,울산광역시,종합,100.8371861,2016
1130,세종특별자치시,세종특별자치시,종합,108.3587389,2016
1131,강원도,강원도,종합,98.17758595,2016
1132,충청북도,충청북도,종합,98.98041779,2016
1133,충청남도,충청남도,종합,101.0085272,2016
1134,전라북도,전라북도,종합,98.58527132,2016
1135,전라남도,전라남도,종합,98.60185548,2016
1136,경상북도,경상북도,종합,101.0965013,2016
1137,경상남도,경상남도,종합,102.4864872,2016
1138,제주특별자치도,제주특별자치도,종합,99.89840176,2016
1139,전국,전국,아파트,99.36595464,2016
1140,서울특별시,서울특별시,아파트,97.85677234,2016
1141,서울특별시,종로구,아파트,96.58139646,2016
1142,서울특별시,중구,아파트,97.12856693,2016
1143,서울특별시,용산구,아파트,98.55787797,2016
1144,서울특별시,성동구,아파트,98.7265929,2016
1145,서울특별시,광진구,아파트,98.68938934,2016
1146,서울특별시,동대문구,아파트,98.46865197,2016
1147,서울특별시,중랑구,아파트,98.35958235,2016
1148,서울특별시,성북구,아파트,98.81271083,2016
1149,서울특별시,강북구,아파트,99.14134809,2016
1150,서울특별시,도봉구,아파트,99.79635034,2016
1151,서울특별시,노원구,아파트,99.33219501,2016
1152,서울특별시,은평구,아파트,96.77337546,2016
1153,서울특별시,서대문구,아파트,97.05668391,2016
1154,서울특별시,마포구,아파트,97.54461931,2016
1155,서울특별시,양천구,아파트,98.58909509,2016
1156,서울특별시,강서구,아파트,98.05986199,2016
1157,서울특별시,구로구,아파트,96.91602638,2016
1158,서울특별시,금천구,아파트,96.83838596,2016
1159,서울특별시,영등포구,아파트,97.76201893,2016
1160,서울특별시,동작구,아파트,96.70501864,2016
1161,서울특별시,관악구,아파트,94.1897003,2016
1162,서울특별시,서초구,아파트,100.6162075,2016
1163,서울특별시,강남구,아파트,97.16259549,2016
1164,서울특별시,송파구,아파트,96.40087519,2016
1165,서울특별시,강동구,아파트,95.23945823,2016
1166,경기도,경기도,아파트,98.85596581,2016
1167,경기도,과천시,아파트,102.9265389,2016
1168,경기도,안양시,아파트,98.75010963,2016
1169,경기도,성남시,아파트,96.45481525,2016
1170,경기도,군포시,아파트,99.29303137,2016
1171,경기도,의왕시,아파트,98.62302513,2016
1172,경기도,안성시,아파트,98.08814768,2016
1173,경기도,용인시,아파트,99.64092004,2016
1174,경기도,수원시,아파트,98.92775402,2016
1175,경기도,부천시,아파트,98.01812498,2016
1176,경기도,안산시,아파트,99.14853717,2016
1177,경기도,시흥시,아파트,99.23656892,2016
1178,경기도,광명시,아파트,96.1972258,2016
1179,경기도,화성시,아파트,99.8532976,2016
1180,경기도,오산시,아파트,100.0057112,2016
1181,경기도,평택시,아파트,99.90798021,2016
1182,경기도,남양주시,아파트,98.80287692,2016
1183,경기도,구리시,아파트,99.61200884,2016
1184,경기도,하남시,아파트,97.49942958,2016
1185,경기도,광주시,아파트,97.06080953,2016
1186,경기도,이천시,아파트,99.4463155,2016
1187,경기도,여주시,아파트,98.76047004,2016
1188,경기도,김포시,아파트,99.9686882,2016
1189,경기도,고양시,아파트,99.27258095,2016
1190,경기도,파주시,아파트,99.62400022,2016
1191,경기도,포천시,아파트,98.70308067,2016
1192,경기도,동두천시,아파트,97.4925845,2016
1193,경기도,양주시,아파트,98.39371105,2016
1194,경기도,의정부시,아파트,98.77146726,2016
1195,인천광역시,인천광역시,아파트,98.15563998,2016
1196,부산광역시,부산광역시,아파트,99.05339689,2016
1197,대구광역시,대구광역시,아파트,99.94720126,2016
1198,광주광역시,광주광역시,아파트,98.79466741,2016
1199,대전광역시,대전광역시,아파트,97.92444104,2016
1200,울산광역시,울산광역시,아파트,101.0840309,2016
1201,세종특별자치시,세종특별자치시,아파트,111.8263006,2016
1202,강원도,강원도,아파트,97.40535848,2016
1203,충청북도,충청북도,아파트,98.57167687,2016
1204,충청남도,충청남도,아파트,102.2697905,2016
1205,전라북도,전라북도,아파트,98.04700191,2016
1206,전라남도,전라남도,아파트,97.97068297,2016
1207,경상북도,경상북도,아파트,102.4451097,2016
1208,경상남도,경상남도,아파트,104.0559827,2016
1209,제주특별자치도,제주특별자치도,아파트,100.0063543,2016
1210,전국,전국,연립다세대,99.10298584,2016
1211,서울특별시,서울특별시,연립다세대,98.32782374,2016
1212,경기도,경기도,연립다세대,99.06111811,2016
1213,인천광역시,인천광역시,연립다세대,99.13819256,2016
1214,부산광역시,부산광역시,연립다세대,99.51609802,2016
1215,대구광역시,대구광역시,연립다세대,100.1930709,2016
1216,경기도,광주시,연립다세대,99.04241028,2016
1217,대전광역시,대전광역시,연립다세대,99.83549067,2016
1218,울산광역시,울산광역시,연립다세대,100.4496531,2016
1219,세종특별자치시,세종특별자치시,연립다세대,100.0721094,2016
1220,강원도,강원도,연립다세대,98.78957393,2016
1221,충청북도,충청북도,연립다세대,99.6295036,2016
1222,충청남도,충청남도,연립다세대,100.2282715,2016
1223,전라북도,전라북도,연립다세대,99.16736575,2016
1224,전라남도,전라남도,연립다세대,99.55769595,2016
1225,경상북도,경상북도,연립다세대,100.5921924,2016
1226,경상남도,경상남도,연립다세대,101.5503958,2016
1227,제주특별자치도,제주특별자치도,연립다세대,100.296099,2016
1228,전국,전국,단독주택,99.4814751,2016
1229,서울특별시,서울특별시,단독주택,99.01914805,2016
1230,경기도,경기도,단독주택,99.338173,2016
1231,인천광역시,인천광역시,단독주택,99.13220568,2016
1232,부산광역시,부산광역시,단독주택,99.43972342,2016
1233,대구광역시,대구광역시,단독주택,99.96356629,2016
1234,광주광역시,광주광역시,단독주택,99.1804357,2016
1235,대전광역시,대전광역시,단독주택,100.2001075,2016
1236,울산광역시,울산광역시,단독주택,100.3262818,2016
1237,세종특별자치시,세종특별자치시,단독주택,99.05359974,2016
1238,강원도,강원도,단독주택,99.23696177,2016
1239,충청북도,충청북도,단독주택,99.36113683,2016
1240,충청남도,충청남도,단독주택,99.5744091,2016
1241,전라북도,전라북도,단독주택,99.24964151,2016
1242,전라남도,전라남도,단독주택,99.17761562,2016
1243,경상북도,경상북도,단독주택,99.91955779,2016
1244,경상남도,경상남도,단독주택,99.86913022,2016
1245,제주특별자치도,제주특별자치도,단독주택,99.55709319,2016
1246,전국,전국,종합,99.97256592,2017
1247,서울특별시,서울특별시,종합,100.1688778,2017
1248,서울특별시,종로구,종합,100.2894551,2017
1249,서울특별시,중구,종합,100.4187543,2017
1250,서울특별시,용산구,종합,100.0545143,2017
1251,서울특별시,성동구,종합,100.5049846,2017
1252,서울특별시,광진구,종합,100.4240616,2017
1253,서울특별시,동대문구,종합,100.035729,2017
1254,서울특별시,중랑구,종합,100.1965129,2017
1255,서울특별시,성북구,종합,100.1908802,2017
1256,서울특별시,강북구,종합,100.11991,2017
1257,서울특별시,도봉구,종합,99.85606475,2017
1258,서울특별시,노원구,종합,99.87671414,2017
1259,서울특별시,은평구,종합,100.0545083,2017
1260,서울특별시,서대문구,종합,100.2279915,2017
1261,서울특별시,마포구,종합,100.1176421,2017
1262,서울특별시,양천구,종합,100.3093154,2017
1263,서울특별시,강서구,종합,100.2164868,2017
1264,서울특별시,구로구,종합,100.0255378,2017
1265,서울특별시,금천구,종합,100.0939912,2017
1266,서울특별시,영등포구,종합,100.3867175,2017
1267,서울특별시,동작구,종합,100.2023706,2017
1268,서울특별시,관악구,종합,100.0466863,2017
1269,서울특별시,서초구,종합,99.9646278,2017
1270,서울특별시,강남구,종합,100.4544984,2017
1271,서울특별시,송파구,종합,100.4826776,2017
1272,서울특별시,강동구,종합,99.81705832,2017
1273,경기도,경기도,종합,99.8781763,2017
1274,경기도,과천시,종합,100.0957346,2017
1275,경기도,안양시,종합,100.0111109,2017
1276,경기도,성남시,종합,100.0080721,2017
1277,경기도,군포시,종합,99.9295488,2017
1278,경기도,의왕시,종합,100.1670536,2017
1279,경기도,안성시,종합,99.51442381,2017
1280,경기도,용인시,종합,99.71183141,2017
1281,경기도,수원시,종합,99.83137157,2017
1282,경기도,부천시,종합,100.0114646,2017
1283,경기도,안산시,종합,99.97389859,2017
1284,경기도,시흥시,종합,99.84963795,2017
1285,경기도,광명시,종합,99.98385729,2017
1286,경기도,화성시,종합,99.73229763,2017
1287,경기도,오산시,종합,99.481576,2017
1288,경기도,평택시,종합,99.55917512,2017
1289,경기도,남양주시,종합,99.82796912,2017
1290,경기도,구리시,종합,99.99291579,2017
1291,경기도,하남시,종합,100.0331329,2017
1292,경기도,광주시,종합,99.87406589,2017
1293,경기도,이천시,종합,99.98149003,2017
1294,경기도,여주시,종합,100.0151673,2017
1295,경기도,김포시,종합,100.0056014,2017
1296,경기도,고양시,종합,99.85720381,2017
1297,경기도,파주시,종합,99.69697252,2017
1298,경기도,포천시,종합,100.0258027,2017
1299,경기도,동두천시,종합,100.0615277,2017
1300,경기도,양주시,종합,100.0,2017
1301,경기도,의정부시,종합,100.0379238,2017
1302,인천광역시,인천광역시,종합,99.92318398,2017
1303,부산광역시,부산광역시,종합,99.96545295,2017
1304,대구광역시,대구광역시,종합,100.0348665,2017
1305,광주광역시,광주광역시,종합,100.122111,2017
1306,대전광역시,대전광역시,종합,100.0268145,2017
1307,울산광역시,울산광역시,종합,99.81725653,2017
1308,세종특별자치시,세종특별자치시,종합,100.7175382,2017
1309,강원도,강원도,종합,99.96374846,2017
1310,충청북도,충청북도,종합,99.99137021,2017
1311,충청남도,충청남도,종합,99.87535872,2017
1312,전라북도,전라북도,종합,100.0807698,2017
1313,전라남도,전라남도,종합,100.040855,2017
1314,경상북도,경상북도,종합,99.8546875,2017
1315,경상남도,경상남도,종합,99.76271135,2017
1316,제주특별자치도,제주특별자치도,종합,100.0115125,2017
1317,전국,전국,아파트,99.9354771,2017
1318,서울특별시,서울특별시,아파트,100.2096215,2017
1319,서울특별시,종로구,아파트,100.2208876,2017
1320,서울특별시,중구,아파트,100.5566358,2017
1321,서울특별시,용산구,아파트,99.9774129,2017
1322,서울특별시,성동구,아파트,100.5019258,2017
1323,서울특별시,광진구,아파트,100.7289261,2017
1324,서울특별시,동대문구,아파트,100.0601212,2017
1325,서울특별시,중랑구,아파트,100.3290625,2017
1326,서울특별시,성북구,아파트,100.2765625,2017
1327,서울특별시,강북구,아파트,100.1754346,2017
1328,서울특별시,도봉구,아파트,99.76577357,2017
1329,서울특별시,노원구,아파트,99.85285408,2017
1330,서울특별시,은평구,아파트,99.85931996,2017
1331,서울특별시,서대문구,아파트,100.250604,2017
1332,서울특별시,마포구,아파트,100.0847102,2017
1333,서울특별시,양천구,아파트,100.3324774,2017
1334,서울특별시,강서구,아파트,100.40694,2017
1335,서울특별시,구로구,아파트,100.0419895,2017
1336,서울특별시,금천구,아파트,100.0635205,2017
1337,서울특별시,영등포구,아파트,100.5453922,2017
1338,서울특별시,동작구,아파트,100.2213837,2017
1339,서울특별시,관악구,아파트,100.1189747,2017
1340,서울특별시,서초구,아파트,99.90740807,2017
1341,서울특별시,강남구,아파트,100.5957786,2017
1342,서울특별시,송파구,아파트,100.675745,2017
1343,서울특별시,강동구,아파트,99.7359154,2017
1344,경기도,경기도,아파트,99.80423539,2017
1345,경기도,과천시,아파트,100.1263688,2017
1346,경기도,안양시,아파트,100.0257655,2017
1347,경기도,성남시,아파트,100.032955,2017
1348,경기도,군포시,아파트,99.92868371,2017
1349,경기도,의왕시,아파트,100.2263725,2017
1350,경기도,안성시,아파트,99.10323091,2017
1351,경기도,용인시,아파트,99.64107417,2017
1352,경기도,수원시,아파트,99.73278547,2017
1353,경기도,부천시,아파트,99.9924111,2017
1354,경기도,안산시,아파트,99.9265365,2017
1355,경기도,시흥시,아파트,99.77363551,2017
1356,경기도,광명시,아파트,99.9763782,2017
1357,경기도,화성시,아파트,99.58435967,2017
1358,경기도,오산시,아파트,99.30116759,2017
1359,경기도,평택시,아파트,99.24931313,2017
1360,경기도,남양주시,아파트,99.78397647,2017
1361,경기도,구리시,아파트,99.99042074,2017
1362,경기도,하남시,아파트,100.0402564,2017
1363,경기도,광주시,아파트,99.61630847,2017
1364,경기도,이천시,아파트,99.96139686,2017
1365,경기도,여주시,아파트,100.0230106,2017
1366,경기도,김포시,아파트,100.0,2017
1367,경기도,고양시,아파트,99.79657601,2017
1368,경기도,파주시,아파트,99.52160841,2017
1369,경기도,포천시,아파트,99.76026284,2017
1370,경기도,동두천시,아파트,100.084115,2017
1371,경기도,양주시,아파트,100.0,2017
1372,경기도,의정부시,아파트,100.0319669,2017
1373,인천광역시,인천광역시,아파트,99.86163972,2017
1374,부산광역시,부산광역시,아파트,99.96029313,2017
1375,대구광역시,대구광역시,아파트,100.0444722,2017
1376,광주광역시,광주광역시,아파트,100.1646411,2017
1377,대전광역시,대전광역시,아파트,100.040671,2017
1378,울산광역시,울산광역시,아파트,99.76734677,2017
1379,세종특별자치시,세종특별자치시,아파트,100.9225198,2017
1380,강원도,강원도,아파트,99.92949334,2017
1381,충청북도,충청북도,아파트,99.96275697,2017
1382,충청남도,충청남도,아파트,99.77504304,2017
1383,전라북도,전라북도,아파트,100.093373,2017
1384,전라남도,전라남도,아파트,100.0627258,2017
1385,경상북도,경상북도,아파트,99.72679772,2017
1386,경상남도,경상남도,아파트,99.60466551,2017
1387,제주특별자치도,제주특별자치도,아파트,99.95959191,2017
1388,전국,전국,연립다세대,100.0403761,2017
1389,서울특별시,서울특별시,연립다세대,100.1299412,2017
1390,경기도,경기도,연립다세대,100.0353554,2017
1391,인천광역시,인천광역시,연립다세대,99.99704996,2017
1392,부산광역시,부산광역시,연립다세대,99.98830985,2017
1393,대구광역시,대구광역시,연립다세대,100.0,2017
1394,경기도,광주시,연립다세대,99.95329667,2017
1395,대전광역시,대전광역시,연립다세대,100.00123,2017
1396,울산광역시,울산광역시,연립다세대,99.88409122,2017
1397,세종특별자치시,세종특별자치시,연립다세대,99.99201202,2017
1398,강원도,강원도,연립다세대,99.971783,2017
1399,충청북도,충청북도,연립다세대,99.97334078,2017
1400,충청남도,충청남도,연립다세대,99.93397294,2017
1401,전라북도,전라북도,연립다세대,100.0395463,2017
1402,전라남도,전라남도,연립다세대,100.0654884,2017
1403,경상북도,경상북도,연립다세대,99.91666548,2017
1404,경상남도,경상남도,연립다세대,99.81150211,2017
1405,제주특별자치도,제주특별자치도,연립다세대,99.97619423,2017
1406,전국,전국,단독주택,100.0206416,2017
1407,서울특별시,서울특별시,단독주택,100.1066189,2017
1408,경기도,경기도,단독주택,100.0010679,2017
1409,인천광역시,인천광역시,단독주택,100.0573399,2017
1410,부산광역시,부산광역시,단독주택,99.97148846,2017
1411,대구광역시,대구광역시,단독주택,100.023192,2017
1412,광주광역시,광주광역시,단독주택,100.0,2017
1413,대전광역시,대전광역시,단독주택,99.99205303,2017
1414,울산광역시,울산광역시,단독주택,99.95033436,2017
1415,세종특별자치시,세종특별자치시,단독주택,100.1203993,2017
1416,강원도,강원도,단독주택,100.0104252,2017
1417,충청북도,충청북도,단독주택,100.0397294,2017
1418,충청남도,충청남도,단독주택,99.9981502,2017
1419,전라북도,전라북도,단독주택,100.0652101,2017
1420,전라남도,전라남도,단독주택,100.0204339,2017
1421,경상북도,경상북도,단독주택,99.98820906,2017
1422,경상남도,경상남도,단독주택,100.0126746,2017
1423,제주특별자치도,제주특별자치도,단독주택,100.0782088,2017
1424,전국,전국,종합,98.17649762,2018
1425,서울특별시,서울특별시,종합,100.4212452,2018
1426,서울특별시,종로구,종합,103.2520651,2018
1427,서울특별시,중구,종합,101.8728071,2018
1428,서울특별시,용산구,종합,100.2768374,2018
1429,서울특별시,성동구,종합,100.7499243,2018
1430,서울특별시,광진구,종합,100.7421343,2018
1431,서울특별시,동대문구,종합,100.2902551,2018
1432,서울특별시,중랑구,종합,100.9816613,2018
1433,서울특별시,성북구,종합,102.5771024,2018
1434,서울특별시,강북구,종합,100.7240586,2018
1435,서울특별시,도봉구,종합,99.89425154,2018
1436,서울특별시,노원구,종합,99.48443239,2018
1437,서울특별시,은평구,종합,101.1583653,2018
1438,서울특별시,서대문구,종합,101.3091669,2018
1439,서울특별시,마포구,종합,102.3612735,2018
1440,서울특별시,양천구,종합,101.3658474,2018
1441,서울특별시,강서구,종합,101.075627,2018
1442,서울특별시,구로구,종합,100.1883452,2018
1443,서울특별시,금천구,종합,101.0105603,2018
1444,서울특별시,영등포구,종합,102.0499658,2018
1445,서울특별시,동작구,종합,100.9275318,2018
1446,서울특별시,관악구,종합,100.6769033,2018
1447,서울특별시,서초구,종합,98.46705449,2018
1448,서울특별시,강남구,종합,98.78880136,2018
1449,서울특별시,송파구,종합,97.8592475,2018
1450,서울특별시,강동구,종합,98.75842939,2018
1451,경기도,경기도,종합,97.02023028,2018
1452,경기도,과천시,종합,101.5355915,2018
1453,경기도,안양시,종합,98.9259756,2018
1454,경기도,성남시,종합,98.37466136,2018
1455,경기도,군포시,종합,98.00825699,2018
1456,경기도,의왕시,종합,99.73492735,2018
1457,경기도,안성시,종합,91.05225883,2018
1458,경기도,용인시,종합,95.70200047,2018
1459,경기도,수원시,종합,97.858507,2018
1460,경기도,부천시,종합,99.58212429,2018
1461,경기도,안산시,종합,92.6086813,2018
1462,경기도,시흥시,종합,95.11770359,2018
1463,경기도,광명시,종합,99.24019483,2018
1464,경기도,화성시,종합,96.08733332,2018
1465,경기도,오산시,종합,92.40700537,2018
1466,경기도,평택시,종합,93.20860705,2018
1467,경기도,남양주시,종합,97.92329529,2018
1468,경기도,구리시,종합,96.23238386,2018
1469,경기도,하남시,종합,93.5994683,2018
1470,경기도,광주시,종합,98.59562057,2018
1471,경기도,이천시,종합,99.81149505,2018
1472,경기도,여주시,종합,99.7330172,2018
1473,경기도,김포시,종합,97.53516073,2018
1474,경기도,고양시,종합,96.89402646,2018
1475,경기도,파주시,종합,94.43724403,2018
1476,경기도,포천시,종합,98.72024376,2018
1477,경기도,동두천시,종합,98.98567506,2018
1478,경기도,양주시,종합,98.1853259,2018
1479,경기도,의정부시,종합,99.77530257,2018
1480,인천광역시,인천광역시,종합,98.85391772,2018
1481,부산광역시,부산광역시,종합,97.94462974,2018
1482,대구광역시,대구광역시,종합,100.169301,2018
1483,광주광역시,광주광역시,종합,101.1097447,2018
1484,대전광역시,대전광역시,종합,100.0873839,2018
1485,울산광역시,울산광역시,종합,90.84897899,2018
1486,세종특별자치시,세종특별자치시,종합,103.4463969,2018
1487,강원도,강원도,종합,97.29971605,2018
1488,충청북도,충청북도,종합,97.28169252,2018
1489,충청남도,충청남도,종합,97.29074682,2018
1490,전라북도,전라북도,종합,99.62020985,2018
1491,전라남도,전라남도,종합,101.1549005,2018
1492,경상북도,경상북도,종합,96.97354184,2018
1493,경상남도,경상남도,종합,95.07707953,2018
1494,제주특별자치도,제주특별자치도,종합,98.17932472,2018
1495,전국,전국,아파트,97.06423181,2018
1496,서울특별시,서울특별시,아파트,100.1812472,2018
1497,서울특별시,종로구,아파트,104.5411462,2018
1498,서울특별시,중구,아파트,102.6187038,2018
1499,서울특별시,용산구,아파트,99.65949748,2018
1500,서울특별시,성동구,아파트,100.8944341,2018
1501,서울특별시,광진구,아파트,101.1517061,2018
1502,서울특별시,동대문구,아파트,100.5444013,2018
1503,서울특별시,중랑구,아파트,101.6981702,2018
1504,서울특별시,성북구,아파트,102.8644393,2018
1505,서울특별시,강북구,아파트,103.0052147,2018
1506,서울특별시,도봉구,아파트,99.54957414,2018
1507,서울특별시,노원구,아파트,99.38625783,2018
1508,서울특별시,은평구,아파트,100.6387133,2018
1509,서울특별시,서대문구,아파트,101.0606,2018
1510,서울특별시,마포구,아파트,102.138688,2018
1511,서울특별시,양천구,아파트,101.8926779,2018
1512,서울특별시,강서구,아파트,102.1543302,2018
1513,서울특별시,구로구,아파트,100.3397407,2018
1514,서울특별시,금천구,아파트,100.483574,2018
1515,서울특별시,영등포구,아파트,101.9749051,2018
1516,서울특별시,동작구,아파트,100.4276066,2018
1517,서울특별시,관악구,아파트,100.666045,2018
1518,서울특별시,서초구,아파트,97.77497167,2018
1519,서울특별시,강남구,아파트,98.25415218,2018
1520,서울특별시,송파구,아파트,96.61323846,2018
1521,서울특별시,강동구,아파트,98.42923537,2018
1522,경기도,경기도,아파트,95.64811597,2018
1523,경기도,과천시,아파트,102.0645442,2018
1524,경기도,안양시,아파트,98.61744119,2018
1525,경기도,성남시,아파트,97.6684367,2018
1526,경기도,군포시,아파트,97.62962652,2018
1527,경기도,의왕시,아파트,99.62211506,2018
1528,경기도,안성시,아파트,85.24829105,2018
1529,경기도,용인시,아파트,94.73800906,2018
1530,경기도,수원시,아파트,97.04756812,2018
1531,경기도,부천시,아파트,99.49592191,2018
1532,경기도,안산시,아파트,85.71006612,2018
1533,경기도,시흥시,아파트,93.4942851,2018
1534,경기도,광명시,아파트,98.79868222,2018
1535,경기도,화성시,아파트,94.5312951,2018
1536,경기도,오산시,아파트,90.02946194,2018
1537,경기도,평택시,아파트,88.95172072,2018
1538,경기도,남양주시,아파트,97.48058751,2018
1539,경기도,구리시,아파트,95.1039817,2018
1540,경기도,하남시,아파트,92.23078672,2018
1541,경기도,광주시,아파트,95.7873443,2018
1542,경기도,이천시,아파트,100.1235611,2018
1543,경기도,여주시,아파트,99.15050905,2018
1544,경기도,김포시,아파트,97.16156928,2018
1545,경기도,고양시,아파트,96.20983903,2018
1546,경기도,파주시,아파트,91.75893455,2018
1547,경기도,포천시,아파트,96.76615047,2018
1548,경기도,동두천시,아파트,98.55959276,2018
1549,경기도,양주시,아파트,97.47039957,2018
1550,경기도,의정부시,아파트,99.63062281,2018
1551,인천광역시,인천광역시,아파트,98.15599079,2018
1552,부산광역시,부산광역시,아파트,97.09407832,2018
1553,대구광역시,대구광역시,아파트,100.2574224,2018
1554,광주광역시,광주광역시,아파트,101.2861433,2018
1555,대전광역시,대전광역시,아파트,100.0849715,2018
1556,울산광역시,울산광역시,아파트,88.03112806,2018
1557,세종특별자치시,세종특별자치시,아파트,104.474898,2018
1558,강원도,강원도,아파트,95.50115811,2018
1559,충청북도,충청북도,아파트,95.30063159,2018
1560,충청남도,충청남도,아파트,95.12150819,2018
1561,전라북도,전라북도,아파트,98.76843878,2018
1562,전라남도,전라남도,아파트,101.605847,2018
1563,경상북도,경상북도,아파트,94.38551607,2018
1564,경상남도,경상남도,아파트,92.80467643,2018
1565,제주특별자치도,제주특별자치도,아파트,96.78008769,2018
1566,전국,전국,연립다세대,99.57799081,2018
1567,서울특별시,서울특별시,연립다세대,100.849718,2018
1568,경기도,경기도,연립다세대,99.43318455,2018
1569,인천광역시,인천광역시,연립다세대,99.71964559,2018
1570,부산광역시,부산광역시,연립다세대,98.79321721,2018
1571,대구광역시,대구광역시,연립다세대,99.82281284,2018
1572,경기도,광주시,연립다세대,100.0459444,2018
1573,대전광역시,대전광역시,연립다세대,100.163965,2018
1574,울산광역시,울산광역시,연립다세대,95.08558337,2018
1575,세종특별자치시,세종특별자치시,연립다세대,99.47960236,2018
1576,강원도,강원도,연립다세대,98.21182051,2018
1577,충청북도,충청북도,연립다세대,98.70681603,2018
1578,충청남도,충청남도,연립다세대,97.94345896,2018
1579,전라북도,전라북도,연립다세대,99.85703528,2018
1580,전라남도,전라남도,연립다세대,100.1772288,2018
1581,경상북도,경상북도,연립다세대,97.75615241,2018
1582,경상남도,경상남도,연립다세대,94.04218916,2018
1583,제주특별자치도,제주특별자치도,연립다세대,98.21775286,2018
1584,전국,전국,단독주택,99.98350504,2018
1585,서울특별시,서울특별시,단독주택,100.470604,2018
1586,경기도,경기도,단독주택,99.90349061,2018
1587,인천광역시,인천광역시,단독주택,100.2352432,2018
1588,부산광역시,부산광역시,단독주택,99.89777166,2018
1589,대구광역시,대구광역시,단독주택,100.0739092,2018
1590,광주광역시,광주광역시,단독주택,100.6874303,2018
1591,대전광역시,대전광역시,단독주택,100.065952,2018
1592,울산광역시,울산광역시,단독주택,98.56128771,2018
1593,세종특별자치시,세종특별자치시,단독주택,100.5542815,2018
1594,강원도,강원도,단독주택,99.91028359,2018
1595,충청북도,충청북도,단독주택,99.92389747,2018
1596,충청남도,충청남도,단독주택,99.97802069,2018
1597,전라북도,전라북도,단독주택,100.7415688,2018
1598,전라남도,전라남도,단독주택,100.7338383,2018
1599,경상북도,경상북도,단독주택,99.88751743,2018
1600,경상남도,경상남도,단독주택,98.8463067,2018
1601,제주특별자치도,제주특별자치도,단독주택,99.01657549,2018
1602,전국,전국,종합,96.93568321,2019
1603,서울특별시,서울특별시,종합,99.97276955,2019
1604,서울특별시,종로구,종합,103.0181742,2019
1605,서울특별시,중구,종합,101.328643,2019
1606,서울특별시,용산구,종합,99.77648522,2019
1607,서울특별시,성동구,종합,100.7975084,2019
1608,서울특별시,광진구,종합,101.0860058,2019
1609,서울특별시,동대문구,종합,99.7644131,2019
1610,서울특별시,중랑구,종합,100.6995491,2019
1611,서울특별시,성북구,종합,101.889107,2019
1612,서울특별시,강북구,종합,99.74143541,2019
1613,서울특별시,도봉구,종합,99.1123539,2019
1614,서울특별시,노원구,종합,99.97683067,2019
1615,서울특별시,은평구,종합,100.8542707,2019
1616,서울특별시,서대문구,종합,100.2135834,2019
1617,서울특별시,마포구,종합,101.7722595,2019
1618,서울특별시,양천구,종합,101.9287058,2019
1619,서울특별시,강서구,종합,101.3533697,2019
1620,서울특별시,구로구,종합,100.0677571,2019
1621,서울특별시,금천구,종합,101.5655508,2019
1622,서울특별시,영등포구,종합,101.9690839,2019
1623,서울특별시,동작구,종합,100.5219134,2019
1624,서울특별시,관악구,종합,100.8454007,2019
1625,서울특별시,서초구,종합,97.53678811,2019
1626,서울특별시,강남구,종합,97.07643401,2019
1627,서울특별시,송파구,종합,98.3360939,2019
1628,서울특별시,강동구,종합,94.35103664,2019
1629,경기도,경기도,종합,96.00203894,2019
1630,경기도,과천시,종합,110.1603084,2019
1631,경기도,안양시,종합,98.13950512,2019
1632,경기도,성남시,종합,98.42969171,2019
1633,경기도,군포시,종합,94.10481872,2019
1634,경기도,의왕시,종합,94.09099171,2019
1635,경기도,안성시,종합,89.05076618,2019
1636,경기도,용인시,종합,93.72486509,2019
1637,경기도,수원시,종합,96.63984258,2019
1638,경기도,부천시,종합,99.74800053,2019
1639,경기도,안산시,종합,93.52044631,2019
1640,경기도,시흥시,종합,93.03242613,2019
1641,경기도,광명시,종합,99.63508757,2019
1642,경기도,화성시,종합,94.70620481,2019
1643,경기도,오산시,종합,91.70567384,2019
1644,경기도,평택시,종합,89.47349075,2019
1645,경기도,남양주시,종합,97.21492312,2019
1646,경기도,구리시,종합,94.66128403,2019
1647,경기도,하남시,종합,99.7508229,2019
1648,경기도,광주시,종합,98.38368498,2019
1649,경기도,이천시,종합,97.68785892,2019
1650,경기도,여주시,종합,97.40970692,2019
1651,경기도,김포시,종합,96.77694156,2019
1652,경기도,고양시,종합,94.38899803,2019
1653,경기도,파주시,종합,94.54161696,2019
1654,경기도,포천시,종합,98.06952612,2019
1655,경기도,동두천시,종합,98.9255634,2019
1656,경기도,양주시,종합,96.74619204,2019
1657,경기도,의정부시,종합,99.40411694,2019
1658,인천광역시,인천광역시,종합,98.37545851,2019
1659,부산광역시,부산광역시,종합,96.12984594,2019
1660,대구광역시,대구광역시,종합,101.2847759,2019
1661,광주광역시,광주광역시,종합,100.7604871,2019
1662,대전광역시,대전광역시,종합,102.279722,2019
1663,울산광역시,울산광역시,종합,86.88446578,2019
1664,세종특별자치시,세종특별자치시,종합,101.2726722,2019
1665,강원도,강원도,종합,93.73824078,2019
1666,충청북도,충청북도,종합,94.05751396,2019
1667,충청남도,충청남도,종합,96.39309635,2019
1668,전라북도,전라북도,종합,97.89521986,2019
1669,전라남도,전라남도,종합,101.5866008,2019
1670,경상북도,경상북도,종합,94.7608723,2019
